shot,time,dip_dt,li,kappa,dli_dt,ip,ip_MA,Li,vc_minus_vb,Vind
1050422024,1.2000000476837158,-389267.71875,1.200615406036377,1.6608556509017944,-0.8338077068328857,-1046048.125,-1.046048125,5.129708573571228e-07,-0.01869198129568045,-0.09520184411862433
1050422024,1.2200000286102295,-2499.585205078125,1.1782286167144775,1.6767629384994507,-0.33449265360832214,-1050909.0,-1.0509089999999999,5.034059538466476e-07,-0.11943788250639809,0.028413971897086457
1050422024,1.2400000095367432,1962174.75,1.187235713005066,1.672432541847229,0.015395894646644592,-1047156.3125,-1.0471563124999999,5.072542951916372e-07,-0.15912730995820623,0.07767673784721989
1050422024,1.2599999904632568,1573098.25,1.1788444519042969,1.6761655807495117,-0.4044089615345001,-1046526.9375,-1.0465269375,5.036690734965571e-07,-0.08263082059640951,0.05591145279667886
1050422024,1.2799999713897705,785260.3125,1.1710593700408936,1.6821550130844116,-0.5839114785194397,-1047464.375,-1.047464375,5.003428458819629e-07,-0.25203972402088476,0.13378736571753788
1050422024,1.2999999523162842,393725.0,1.1554880142211914,1.6733005046844482,-0.15965071320533752,-1045268.375,-1.045268375,4.936898813232161e-07,-0.12625550597197505,0.07341374629935288
1050422024,1.3200000524520874,-1181874.25,1.1646733283996582,1.6799629926681519,0.3624938428401947,-1044024.0,-1.044024,4.976143674371981e-07,-0.10199006542008282,0.09778952134069262
1050422024,1.340000033378601,1568411.875,1.1699877977371216,1.677315354347229,-0.11855375021696091,-1036198.25,-1.03619825,4.998850095418473e-07,-0.09479488073730773,0.11167294116884391
1050422024,1.3600000143051147,396224.5625,1.1599311828613281,1.6762548685073853,0.1964690238237381,-1029777.875,-1.029777875,4.95588254453574e-07,-0.08807348250978804,0.1359950194959119
1050422024,1.3799999952316284,1179296.75,1.1778465509414673,1.6709665060043335,0.7594503164291382,-1021946.375,-1.021946375,5.032427137231555e-07,-0.022379595027847015,0.09577666499210047
1050422024,1.399999976158142,-1956784.75,1.1903091669082642,1.6684107780456543,0.155496746301651,-1015993.5625,-1.0159935625,5.085674486593043e-07,0.05536847196960782,0.0323287432063791
1050422024,1.4199999570846558,-1171562.875,1.1840664148330688,1.67922842502594,-0.03515176847577095,-1015533.0,-1.015533,5.059001916274684e-07,0.006987325393787193,0.032973209793647075
1050422024,1.440000057220459,783741.875,1.1889030933380127,1.6859573125839233,0.19181331992149353,-1013336.75,-1.01333675,5.079666944450799e-07,-0.07748323949630086,0.08251554537227794
1050422024,1.4600000381469727,775257.1875,1.1917389631271362,1.6780682802200317,-0.05872851237654686,-1005669.0,-1.005669,5.091783385317423e-07,-0.11438942310233606,0.12353549621785465
1050422024,1.4800000190734863,1174063.25,1.186553955078125,1.6815221309661865,-0.42001643776893616,-999867.75,-0.9998677499999999,5.069630096171438e-07,-0.24193421942586305,0.19242060196438615
1050422024,1.5,785261.0625,1.1749383211135864,1.6859554052352905,-0.00922978762537241,-996423.25,-0.99642325,5.020001533322934e-07,-0.26557328916464007,0.24510888513445087
1050422024,1.5199999809265137,787838.0,1.1861847639083862,1.6886682510375977,2.7899084091186523,-979042.8125,-0.9790428124999999,5.068052702528833e-07,-0.061742983245844374,0.3884969454471554
1050422024,1.5399999618530273,1962095.25,1.2865345478057861,1.6406067609786987,4.85368537902832,-920140.625,-0.9201406249999999,5.49680377820753e-07,0.17692839307753358,0.48282963717072197
1050422024,1.559999942779541,2747589.0,1.3803319931030273,1.5853064060211182,3.9432921409606934,-873732.75,-0.87373275,5.897559554704502e-07,0.34107498973554023,0.4719706782608711
1050422024,1.5800000429153442,7185.84375,1.4442665576934814,1.569823145866394,2.224879026412964,-845609.125,-0.845609125,6.170724202166354e-07,0.0014314055516417474,0.5551821018744282
1050422024,1.600000023841858,3136980.0,1.4693273305892944,1.5533161163330078,1.5792802572250366,-810590.25,-0.81059025,6.277798008597319e-07,-0.3191340168500705,0.6888492603969919
1050422024,1.6200000047683716,1956902.0,1.5074377059936523,1.5371439456939697,1.8389570713043213,-773054.375,-0.773054375,6.440627103135716e-07,-0.6523263751552748,0.9222608536365321
1050422024,1.6399999856948853,2744895.25,1.5428855419158936,1.5228099822998047,1.3902409076690674,-734565.6875,-0.7345656875,6.592080321985515e-07,-0.7396196529391373,0.9873183750641749
1050422024,1.659999966621399,5097826.0,1.5630472898483276,1.5081851482391357,1.4532431364059448,-697799.25,-0.69779925,6.678222720881282e-07,-0.841891878821794,1.0734183998655127
1050422024,1.6799999475479126,1181678.875,1.6010152101516724,1.4927265644073486,2.7173612117767334,-656323.6875,-0.6563236874999999,6.840443166597298e-07,-0.7573017893370362,1.0515821967427115
1050422024,1.7000000476837158,405475.90625,1.6717419624328613,1.4785668849945068,2.5681772232055664,-617364.25,-0.61736425,7.142627884312532e-07,-0.7910061702737198,1.1010792095694253
1050422024,1.7200000286102295,-779247.1875,1.703742504119873,1.465075135231018,2.0347607135772705,-578252.5,-0.5782525,7.279352310990273e-07,-0.95245092541658,1.289699002132409
1050422024,1.7295000553131104,3141041.25,1.7317674160003662,1.4523282051086426,5.329200744628906,-551726.9375,-0.5517269375,7.399090596892785e-07,0.8356657925173461,0.4392007665089747
