shot,time,dip_dt,li,kappa,dli_dt,ip,ip_MA,Li,vc_minus_vb,Vind
1050725014,1.2000000476837158,1573957.5,1.277808427810669,1.577016830444336,0.45649316906929016,-991960.625,-0.9919606249999999,5.459520854526965e-07,0.131616437705016,-0.06722176113529994
1050725014,1.2200000286102295,1174412.75,1.2880719900131226,1.5797467231750488,-0.4808996617794037,-992275.125,-0.9922751249999999,5.503372601523216e-07,-0.06718227304852042,0.027298933611400733
1050725014,1.2400000095367432,2345937.0,1.2585724592208862,1.5907223224639893,-0.5184386968612671,-993840.8125,-0.9938408125,5.377333908982335e-07,-0.051557756526729254,0.014457727134139647
1050725014,1.2599999904632568,1951629.25,1.2673344612121582,1.5874913930892944,0.002759697614237666,-994475.25,-0.9944752499999999,5.414770140860002e-07,-0.1896524094337624,0.0856627580569061
1050725014,1.2799999713897705,2351131.75,1.2586828470230103,1.5904260873794556,0.27597275376319885,-994315.625,-0.9943156249999999,5.377805548153486e-07,0.11261751907682675,-0.042754524627062085
1050725014,1.2999999523162842,-785689.1875,1.27837336063385,1.5809714794158936,0.014087528921663761,-990865.9375,-0.9908659375,5.461934567304591e-07,-0.0749329597326247,0.046175537798437395
1050725014,1.3200000524520874,-782530.125,1.2592463493347168,1.5892350673675537,-0.29923856258392334,-992585.125,-0.992585125,5.380213148976409e-07,0.049759590050487905,-0.022561236990439774
1050725014,1.340000033378601,379034.96875,1.2664037942886353,1.5910067558288574,0.138244166970253,-993843.75,-0.9938437499999999,5.410793804996967e-07,-0.08618984400085987,0.03817221971791663
1050725014,1.3600000143051147,7654.97998046875,1.2647761106491089,1.587395429611206,-0.19000190496444702,-991965.0,-0.991965,5.403839419205513e-07,-0.007195662878375674,0.0056769010007607645
1050725014,1.3799999952316284,1176991.25,1.2588037252426147,1.58883798122406,0.38364267349243164,-992122.5625,-0.9921225625,5.378322008325782e-07,0.04652806852272536,0.0016450361541127066
1050725014,1.399999976158142,2499.585205078125,1.2801218032836914,1.576377272605896,0.4381839632987976,-988358.75,-0.98835875,5.469404903938783e-07,0.045429532630211655,-0.004843142047907968
1050725014,1.4199999570846558,-2358631.25,1.2763310670852661,1.5787259340286255,0.1411464959383011,-988045.625,-0.9880456249999999,5.453208733308751e-07,0.1743051701248017,-0.07934575431678831
1050725014,1.440000057220459,-1171293.25,1.285767674446106,1.5799866914749146,0.1665111929178238,-990398.4375,-0.9903984375,5.493527261157842e-07,0.04474428643129665,-0.03459947919452383
1050725014,1.4600000381469727,-1561217.0,1.2829915285110474,1.5881427526474,-0.15249565243721008,-991028.75,-0.9910287499999999,5.481665994400015e-07,0.03941068250175426,-0.02764325752923365
1050725014,1.4800000190734863,-5039.5,1.279667854309082,1.5862321853637695,0.15720143914222717,-989775.0,-0.989775,5.467465376980099e-07,0.02190161209710345,-0.00952729762575344
1050725014,1.5,785260.3125,1.289279580116272,1.5950689315795898,0.9437122941017151,-990082.0625,-0.9900820625,5.508532109950595e-07,0.06006467012322334,0.059472216633363516
1050725014,1.5199999809265137,2348126.0,1.3174163103103638,1.586768627166748,2.14740252494812,-971917.8125,-0.9719178125,5.628748146978958e-07,0.11251163239677253,0.2109114812784257
1050725014,1.5399999618530273,3522851.0,1.3751755952835083,1.5567898750305176,2.5889718532562256,-934465.875,-0.934465875,5.875528504652551e-07,-0.012088946256521757,0.4484092406897188
1050725014,1.559999942779541,1174102.0,1.4209750890731812,1.5522124767303467,2.1636085510253906,-900116.0,-0.9001159999999999,6.071209865042315e-07,-0.13126990112670042,0.5959765589216608
1050725014,1.5800000429153442,1573571.75,1.4617201089859009,1.555189847946167,1.7752820253372192,-866840.5,-0.8668405,6.245295652152626e-07,-0.3535063960155562,0.7155611336234134
1050725014,1.600000023841858,1574032.75,1.4919865131378174,1.552467703819275,1.47996985912323,-830727.0,-0.830727,6.374610861743194e-07,-0.5426134382980891,0.8395968625180109
1050725014,1.6200000047683716,1972136.25,1.520918846130371,1.5619031190872192,1.0754894018173218,-793190.0,-0.79319,6.498226164244838e-07,-0.7893089878627165,0.9984085560616064
1050725014,1.6399999856948853,396692.25,1.535006046295166,1.578209400177002,1.7360793352127075,-755014.5,-0.7550144999999999,6.558414656829259e-07,-0.7472318704147732,1.007878933578832
1050725014,1.659999966621399,787838.0,1.5903619527816772,1.5727535486221313,1.9249725341796875,-715746.9375,-0.7157469375,6.794926421274383e-07,-0.8725178777102988,1.1034399024570403
1050725014,1.6799999475479126,1186756.25,1.6120048761367798,1.5578206777572632,1.2479459047317505,-674595.625,-0.6745956249999999,6.887397239934236e-07,-0.887814605818512,1.144605748583791
1050725014,1.7000000476837158,1176847.0,1.6402798891067505,1.5542857646942139,2.65027117729187,-633130.875,-0.633130875,7.008204099250434e-07,-0.8071635003152174,1.1385320392610885
1050725014,1.7107000350952148,3913725.5,1.6933684349060059,1.5954418182373047,6.433690547943115,-610361.3125,-0.6103613124999999,7.235028415493314e-07,0.7903262427905619,0.4489042356450132
