shot,time,dip_dt,li,kappa,dli_dt,ip,ip_MA,Li,vc_minus_vb,Vind
1140821017,1.2000000476837158,1554025.0,1.723995804786682,1.636500358581543,0.12692783772945404,-525650.25,-0.52565025,7.365885874986951e-07,0.18913361819704277,-0.09061645833957543
1140821017,1.2200000286102295,787995.25,1.7279531955718994,1.6409553289413452,-0.331339567899704,-522517.8125,-0.5225178125,7.382794088339734e-07,-0.03216212913566341,0.00951444631980119
1140821017,1.2400000095367432,1565793.25,1.7107422351837158,1.640663743019104,0.14276517927646637,-523924.9375,-0.5239249375,7.309259124004964e-07,-0.0048413094163865245,0.022729337188263848
1140821017,1.2599999904632568,393958.0625,1.73366379737854,1.6122729778289795,0.08620031923055647,-522368.4375,-0.5223684375,7.407193011509047e-07,-0.05539856623727856,0.02971689210685315
1140821017,1.2799999713897705,785571.75,1.7141902446746826,1.6296789646148682,-0.805393636226654,-522207.75,-0.52220775,7.323990972154372e-07,-0.03695808263144396,0.019619753509740313
1140821017,1.2999999523162842,386380.6875,1.7014480829238892,1.639151930809021,-0.2970689535140991,-523767.3125,-0.5237673125,7.269549244978254e-07,-0.09791336787492767,0.039546778052441896
1140821017,1.3200000524520874,399350.15625,1.7023074626922607,1.639854073524475,-0.28951704502105713,-523922.875,-0.523922875,7.27322100176532e-07,-0.0792869918691811,0.033956440147665884
1140821017,1.340000033378601,780880.9375,1.689867377281189,1.640009522438049,-0.02256634086370468,-523141.125,-0.523141125,7.220069915690384e-07,-0.0267147890366634,0.026572458825699707
1140821017,1.3600000143051147,1169101.625,1.7014048099517822,1.6283931732177734,-0.3067198395729065,-521580.4375,-0.5215804374999999,7.269364358348526e-07,-0.12022650346445257,0.07427117835395314
1140821017,1.3799999952316284,7696.3291015625,1.6775985956192017,1.6224385499954224,-0.03796819597482681,-521580.4375,-0.5215804374999999,7.167650736190981e-07,0.04513368094421432,-0.026354581260966847
1140821017,1.399999976158142,-1171485.25,1.6998860836029053,1.6378430128097534,0.04370514675974846,-523768.34375,-0.52376834375,7.262875499773521e-07,-0.053650477785784766,0.012689810012697653
1140821017,1.4199999570846558,-2695.09375,1.679346799850464,1.6356433629989624,-0.22716177999973297,-523917.75,-0.52391775,7.175120054166056e-07,0.0661471046162513,-0.041572178779647966
1140821017,1.440000057220459,772.03125,1.690799593925476,1.6349434852600098,0.7290825247764587,-522981.40625,-0.52298140625,7.224052872837679e-07,-0.00433846179997847,0.020190786357902186
1140821017,1.4600000381469727,-1172099.25,1.708510160446167,1.6054682731628418,1.8847095966339111,-520798.625,-0.520798625,7.299722437352029e-07,0.1684425255275149,-0.009158600935172243
1140821017,1.4800000190734863,-383841.28125,1.7661879062652588,1.6045924425125122,3.4198555946350098,-511869.9375,-0.5118699375,7.546154413607623e-07,0.4683424389211699,-0.18531283459856981
1140821017,1.5,-1949167.5,1.8453042507171633,1.5979933738708496,1.048491358757019,-515000.375,-0.515000375,7.884184217659839e-07,0.24736313047519856,-0.06486526746786324
1140821017,1.5199999809265137,-1951707.375,1.808127522468567,1.5912925004959106,0.23709259927272797,-511391.0625,-0.5113910625,7.725344192223439e-07,0.27063674933954895,-0.10889510717008971
1140821017,1.5399999618530273,-1565638.375,1.8547879457473757,1.577733039855957,2.5534892082214355,-507794.0,-0.507794,7.92470393068453e-07,0.1159043733923379,0.0007317495055813028
1140821017,1.559999942779541,1166641.375,1.910266995429993,1.5477426052093506,1.1593854427337646,-506074.78125,-0.5060747812499999,8.161741832563562e-07,0.29452423058513816,-0.12667130502179144
1140821017,1.5800000429153442,1967373.25,1.9011634588241575,1.5591676235198977,0.31955474615097046,-508269.65625,-0.50826965625,8.122846371500856e-07,0.31094334693316,-0.1875169687920751
1140821017,1.600000023841858,1176289.5,1.9230492115020752,1.5628905296325684,-0.3991875946521759,-512487.78125,-0.5124877812499999,8.216354694471327e-07,0.004390632401310712,-0.050084248417971794
1140821017,1.6200000047683716,1962058.25,1.8851959705352783,1.56972336769104,-1.6757533550262451,-513106.125,-0.513106125,8.054624223790567e-07,-0.05004433174963948,-0.03286886972603729
1140821017,1.6399999856948853,1176835.0,1.856019139289856,1.5908286571502686,-1.8332380056381223,-516867.9375,-0.5168679374999999,7.929964286364485e-07,-0.28110043389845785,0.07613567450538215
1140821017,1.659999966621399,775066.75,1.8118665218353271,1.5855823755264282,-0.5363588929176331,-522356.125,-0.522356125,7.741319313825091e-07,-0.06459224845034627,-0.028990629548580293
1140821017,1.6799999475479126,-386224.96875,1.8345648050308228,1.5848854780197144,0.29526591300964355,-522512.6875,-0.5225126875,7.838299227066145e-07,-0.02121138050310741,-0.0390113934852784
