shot,time,dip_dt,li,kappa,dli_dt,ip,ip_MA,Li,vc_minus_vb,Vind
1050407028,1.2000000476837158,-10076.427734375,1.2705199718475342,1.435516119003296,-0.05871939659118652,-882126.25,-0.88212625,5.428380445321642e-07,0.07006968349386301,-0.05206940284910729
1050407028,1.2200000286102295,2382.9375,1.2666903734207153,1.4379926919937134,-0.155496746301651,-882915.25,-0.8829152499999999,5.412018233255546e-07,-0.019759487130684806,0.0048669979103175
1050407028,1.2400000095367432,2499.585205078125,1.2643001079559326,1.4418833255767822,0.16560868918895721,-881816.25,-0.88181625,5.401805666278512e-07,-0.0053484830885044314,0.014037492922615453
1050407028,1.2599999904632568,777605.375,1.2733147144317627,1.4426552057266235,0.3170076012611389,-879616.125,-0.879616125,5.440321167490591e-07,0.028870989248636153,0.0033289593494869145
1050407028,1.2799999713897705,396652.65625,1.2769804000854492,1.4436146020889282,0.24504387378692627,-878990.875,-0.878990875,5.45598305141378e-07,0.086478287800607,-0.027583665120293515
1050407028,1.2999999523162842,388879.5,1.2831164598464966,1.446254849433899,0.5061705708503723,-878369.625,-0.8783696249999999,5.4821997717773e-07,0.11484742868695823,-0.04018092858007251
1050407028,1.3200000524520874,1568953.75,1.2972272634506226,1.4459784030914307,0.12405489385128021,-875866.375,-0.875866375,5.5424891116143e-07,0.0048911671092176645,0.029900669212896223
1050407028,1.340000033378601,7194.875,1.2880786657333374,1.4412068128585815,-0.5058680772781372,-871953.25,-0.87195325,5.50340112397849e-07,-0.12637839705411055,0.10769285358555225
1050407028,1.3600000143051147,-1959791.25,1.2769925594329834,1.4433062076568604,0.6409502029418945,-868655.125,-0.868655125,5.456035003028744e-07,-0.03789740634712454,0.08778534548858208
1050407028,1.3799999952316284,-388803.15625,1.3137166500091553,1.4340734481811523,0.5476420521736145,-860981.125,-0.860981125,5.612941104131604e-07,-0.00019530624196376078,0.03285286891964239
1050407028,1.399999976158142,-1184178.5,1.2988982200622559,1.4362258911132812,-1.125050663948059,-864902.5,-0.8649024999999999,5.549628384035481e-07,-0.04192305821049278,0.015363143545803093
1050407028,1.4199999570846558,-386379.90625,1.2687146663665771,1.4468331336975098,-0.762160062789917,-870073.375,-0.8700733749999999,5.420667158488056e-07,-0.19996564604389644,0.059889924797029
1050407028,1.440000057220459,389383.375,1.2684117555618286,1.4445743560791016,0.10898984968662262,-869763.3125,-0.8697633124999999,5.419372952079964e-07,-0.13181996578618782,0.05178710395492889
1050407028,1.4600000381469727,3043.75,1.2730742692947388,1.4379286766052246,-0.0102162454277277,-868034.8125,-0.8680348124999999,5.439293849771142e-07,-0.03131081318742294,0.02912673680457394
1050407028,1.4800000190734863,-5077.28271484375,1.2680031061172485,1.4391591548919678,0.10353932529687881,-867096.5,-0.8670964999999999,5.417626970353502e-07,0.01881330977947947,0.00834194309005732
1050407028,1.5,391341.3125,1.277215838432312,1.431191325187683,0.3532174527645111,-865848.0,-0.865848,5.456988977291773e-07,-0.053014558043265804,0.08074487079568572
1050407028,1.5199999809265137,1951785.5,1.2821317911148071,1.4363282918930054,1.0062495470046997,-856138.5,-0.8561384999999999,5.477992709624274e-07,-0.0922333345292377,0.23948193790860417
1050407028,1.5399999618530273,1964751.0,1.3174657821655273,1.4274647235870361,2.1591296195983887,-825575.75,-0.8255757499999999,5.628959518745726e-07,-0.1724406476841486,0.4352736440311236
1050407028,1.559999942779541,1954634.25,1.3684968948364258,1.417437195777893,1.934524416923523,-792458.125,-0.792458125,5.846993316138841e-07,-0.2559230535950691,0.5754214945393333
1050407028,1.5800000429153442,2752863.0,1.3948469161987305,1.410966396331787,1.3074312210083008,-763718.25,-0.7637182499999999,5.959575521744741e-07,-0.35133827200427103,0.6347009586000792
1050407028,1.600000023841858,2743172.5,1.4207942485809326,1.4113428592681885,1.4527275562286377,-733090.6875,-0.7330906875,6.070437212102105e-07,-0.47279895743825257,0.6926133807467671
1050407028,1.6200000047683716,2757590.0,1.452955961227417,1.410710096359253,2.5243277549743652,-702442.875,-0.702442875,6.207850252342908e-07,-0.36566665177251334,0.6777266745483955
1050407028,1.6399999856948853,3141820.75,1.521767258644104,1.395736813545227,2.655264377593994,-668961.375,-0.668961375,6.501851062712523e-07,-0.4276349743795779,0.7561913605220701
1050407028,1.659999966621399,792837.1875,1.559166431427002,1.381591796875,2.313467025756836,-632499.0,-0.6324989999999999,6.661641497105042e-07,-0.45461074112270367,0.8197768743912054
1050407028,1.6799999475479126,1184256.625,1.614305853843689,1.3645412921905518,1.8939844369888306,-596198.3125,-0.5961983125,6.897228319071971e-07,-0.7709473634613815,1.013255081998908
1050407028,1.7000000476837158,1181287.5,1.6349259614944458,1.361891508102417,5.586282730102539,-558968.125,-0.5589681249999999,6.985329090120085e-07,-0.14311904570072728,0.774992877878633
