shot,time,dip_dt,li,kappa,dli_dt,ip,ip_MA,Li,vc_minus_vb,Vind
1050609012,1.2000000476837158,-385603.75,1.2865755558013916,1.6951507329940796,-0.10597982257604599,-1038024.375,-1.038024375,5.496978987575646e-07,0.07706562558722727,-0.04716488910009282
1050609012,1.2200000286102295,-780300.4375,1.2775483131408691,1.6913951635360718,-0.1739145964384079,-1039442.75,-1.0394427499999999,5.458409497430367e-07,0.019761814391183626,-0.027817421105013476
1050609012,1.2400000095367432,-1568098.875,1.2796189785003662,1.6929919719696045,-0.0039100684225559235,-1038660.9375,-1.0386609375,5.467256551861124e-07,-0.06220495726517399,0.02821755654141068
1050609012,1.2599999904632568,-386264.03125,1.2773919105529785,1.6947938203811646,0.06250745058059692,-1038659.875,-1.038659875,5.457741257049644e-07,0.028081524017599096,-0.011174957342398996
1050609012,1.2799999713897705,-386185.15625,1.2821192741394043,1.692825436592102,0.9211578965187073,-1038813.4375,-1.0388134375,5.477939230020634e-07,0.24395528256512042,-0.11607042756208356
1050609012,1.2999999523162842,1179219.375,1.31423819065094,1.6912362575531006,-0.019228419288992882,-1037402.25,-1.03740225,5.615169420949944e-07,-0.008881313650467071,0.023873347289824192
1050609012,1.3200000524520874,787605.875,1.2813501358032227,1.689527988433838,-0.32439762353897095,-1034436.5,-1.0344365,5.474653035709336e-07,0.049847531478229366,0.02060893907280274
1050609012,1.340000033378601,2351403.0,1.3012622594833374,1.6972888708114624,0.48862743377685547,-1028954.4375,-1.0289544375,5.559728898509652e-07,-0.24361551839345452,0.19410083668271752
1050609012,1.3600000143051147,787915.8125,1.3008952140808105,1.6886969804763794,0.5102341175079346,-1021751.25,-1.0217512499999999,5.558160672799099e-07,0.15733352498514527,-0.010287735152176328
1050609012,1.3799999952316284,2351053.5,1.3216716051101685,1.6979445219039917,0.4027102291584015,-1019707.75,-1.01970775,5.646929174898377e-07,-0.03455119056642598,0.09181159925936198
1050609012,1.399999976158142,1555367.0,1.317003607749939,1.6965001821517944,-0.012615335173904896,-1012978.1875,-1.0129781875,5.626984848047509e-07,0.008728073634597442,0.06479543116905472
1050609012,1.4199999570846558,1179413.375,1.3211669921875,1.6814711093902588,0.5257983207702637,-1007028.5,-1.0070284999999999,5.644773182877341e-07,-0.07743919810355147,0.13554300365751484
1050609012,1.440000057220459,-790452.625,1.3380355834960938,1.6724821329116821,1.0650285482406616,-999203.125,-0.999203125,5.716845352720162e-07,0.14662554066114353,0.019344835599181414
1050609012,1.4600000381469727,1171171.75,1.363768219947815,1.680774211883545,0.7010406851768494,-993562.25,-0.99356225,5.826789740542708e-07,0.15851903729160113,0.0006658269797511727
1050609012,1.4800000190734863,-1182070.0,1.366077184677124,1.6812013387680054,0.2255471646785736,-990425.875,-0.9904258749999999,5.836654944760861e-07,0.11271993156958937,0.010009270300578263
1050609012,1.5,-391536.09375,1.3727900981903076,1.6909719705581665,1.109392523765564,-985572.125,-0.9855721249999999,5.865336310857855e-07,0.07862176524165565,0.08301383451740874
1050609012,1.5199999809265137,388919.84375,1.4104528427124023,1.6755092144012451,1.7385410070419312,-968975.625,-0.968975625,6.026252872904168e-07,-0.13457986925145338,0.3932182833030308
1050609012,1.5399999618530273,1565910.0,1.4423316717147827,1.63517427444458,0.9309211373329163,-926357.875,-0.926357875,6.162457274102703e-07,-0.5046052719577485,0.7566114566132606
1050609012,1.559999942779541,396535.25,1.4476896524429321,1.6138733625411987,0.24938830733299255,-887148.25,-0.88714825,6.185349600438041e-07,-0.9545631550438406,1.0906060480129895
1050609012,1.5800000429153442,2346324.0,1.4523072242736816,1.5960297584533691,1.2542818784713745,-849947.3125,-0.8499473125,6.205078480885673e-07,-0.8810171182445129,1.0434308576972222
1050609012,1.600000023841858,1176795.5,1.4978610277175903,1.5746015310287476,2.4572157859802246,-810860.0,-0.8108599999999999,6.399710113055414e-07,-0.6240631493625783,0.9149278838473301
1050609012,1.6200000047683716,1184296.625,1.550595760345459,1.5598554611206055,2.307938814163208,-774257.25,-0.77425725,6.625022739168732e-07,-0.5067020255856564,0.8871541271503268
1050609012,1.6399999856948853,2356015.0,1.5901784896850586,1.5454821586608887,0.48207685351371765,-734823.0625,-0.7348230625,6.794142563083887e-07,-0.9062933972309569,1.1050486351662507
1050609012,1.659999966621399,3153617.5,1.5698788166046143,1.5356227159500122,0.6714380383491516,-694290.875,-0.694290875,6.707410869888961e-07,-1.0252294389853904,1.1885872411113871
1050609012,1.6799999475479126,3916225.0,1.617035984992981,1.5089138746261597,1.6630854606628418,-655011.25,-0.6550112499999999,6.908892984620227e-07,-1.1751523495081522,1.277308995171298
1050609012,1.7000000476837158,3136975.0,1.6364023685455322,1.4965931177139282,1.1044420003890991,-614329.0,-0.614329,6.991637136701832e-07,-1.0447551544403333,1.2474511249869156
1050609012,1.7200000286102295,2355621.5,1.661213755607605,1.479394555091858,2.7913172245025635,-570050.25,-0.57005025,7.09764542569646e-07,-0.9294523427899684,1.2703099918788447
1050609012,1.728700041770935,798766.375,1.7165131568908691,1.4745137691497803,5.6399736404418945,-548223.375,-0.548223375,7.333915767930868e-07,-1.4300899414067478,1.7056209786383436
1050609012,1.729699969291687,4699063.0,1.71592116355896,1.4740688800811768,12.447219848632812,-544769.8125,-0.5447698125,7.331386437343468e-07,0.6538085330460115,0.557712048801816
