iter,train_loss
182,0.28081596
183,0.2802522
184,0.27967817
185,0.27912942
186,0.27859917
187,0.278043
188,0.27750883
189,0.27699894
190,0.27646425
191,0.2759448
192,0.2754393
193,0.27493697
194,0.27443287
195,0.2739411
196,0.27345154
197,0.27296203
198,0.27248594
199,0.27201253
200,0.27154368
201,0.27108347
202,0.2706185
203,0.27017683
204,0.27017683
205,0.27017683
206,0.2695522
207,0.2704222
208,0.26883742
209,0.2695823
210,0.26876765
211,0.26805446
212,0.26824683
213,0.26801434
214,0.26736155
215,0.26706162
216,0.26705047
217,0.26673815
218,0.26624888
219,0.26599246
220,0.2658685
221,0.26556522
222,0.26516077
223,0.2648964
224,0.26471895
225,0.26443127
226,0.26405707
227,0.26379475
228,0.26360056
229,0.26330978
230,0.26295772
231,0.262689
232,0.26246944
233,0.2621788
234,0.26186657
235,0.26158205
236,0.26134613
237,0.26106024
238,0.26075166
239,0.2604791
240,0.2602145
241,0.2599321
242,0.25962666
243,0.2593551
244,0.2590938
245,0.2587975
246,0.25851822
247,0.25823876
248,0.25795516
249,0.25765648
250,0.2573781
251,0.25707012
252,0.25679883
253,0.2565111
254,0.25622693
255,0.25622693
256,0.25622693
257,0.25817585
258,0.25570622
259,0.2570172
260,0.25651714
261,0.25533623
262,0.2551901
263,0.25557265
264,0.25535977
265,0.25470242
266,0.25430727
267,0.2543388
268,0.25433472
269,0.2540274
270,0.25361457
271,0.25337577
272,0.25331068
273,0.2531719
274,0.25289205
275,0.25259385
276,0.2523998
277,0.2522587
278,0.25206345
279,0.25179043
280,0.25155383
281,0.25137568
282,0.2512009
283,0.25096142
284,0.25070128
285,0.25047654
286,0.25030303
287,0.2500941
288,0.2498472
289,0.24959512
290,0.24938777
291,0.24919051
292,0.24896106
293,0.24870458
294,0.24846728
295,0.24824655
296,0.24802239
297,0.24778426
298,0.24753062
299,0.24730013
300,0.24706328
301,0.24681215
302,0.24655993
303,0.2463123
304,0.24607393
305,0.2458102
306,0.2458102
307,0.2458102
308,0.24720933
309,0.24527222
310,0.2462899
311,0.24580738
312,0.24478638
313,0.2446314
314,0.24491279
315,0.24464661
316,0.24405004
317,0.24367219
318,0.2436607
319,0.24362548
320,0.24330083
321,0.24288236
322,0.24262531
323,0.2425254
324,0.24237873
325,0.24207552
326,0.24174269
327,0.24150099
328,0.2413391
329,0.24114728
330,0.24085629
331,0.24056065
332,0.24033347
333,0.24013487
334,0.23989764
335,0.23962134
336,0.23935513
337,0.23910683
338,0.23887718
339,0.23862402
340,0.23835626
341,0.2380911
342,0.23785022
343,0.23758358
344,0.23732445
345,0.23704126
346,0.23678757
347,0.2365211
348,0.2362522
349,0.23597416
350,0.23570205
351,0.23542635
352,0.23514625
353,0.23487073
354,0.23459482
355,0.23430906
356,0.23402077
357,0.23402077
358,0.23402077
359,0.23485956
360,0.23345807
361,0.23411638
362,0.23356073
363,0.23280396
364,0.23275566
365,0.2328256
366,0.23244512
367,0.23192719
368,0.23170066
369,0.23166433
370,0.23145434
371,0.23107089
372,0.23072499
373,0.23055929
374,0.23040618
375,0.23013638
376,0.22980481
377,0.2295323
378,0.22933045
379,0.22912791
380,0.22884512
381,0.228551
382,0.22829929
383,0.22807658
384,0.22784188
385,0.22755563
386,0.22727226
387,0.2270307
388,0.22680286
389,0.2265278
390,0.22624454
391,0.225988
392,0.22574724
393,0.22548848
394,0.2252134
395,0.22494379
396,0.22469254
397,0.22442842
398,0.22416936
399,0.22390413
400,0.22363071
401,0.22338258
402,0.22310555
403,0.2228459
404,0.22258249
405,0.2223284
406,0.22206125
407,0.2218019
408,0.2218019
409,0.2218019
410,0.22196458
411,0.22143948
412,0.22148117
413,0.22092122
414,0.22076167
415,0.22072388
416,0.22039561
417,0.22006951
418,0.21996003
419,0.21980491
420,0.21951187
421,0.21925017
422,0.21909885
423,0.21891929
424,0.21865678
425,0.21842527
426,0.21824652
427,0.2180642
428,0.21782689
429,0.21759295
430,0.21740036
431,0.21720788
432,0.21699068
433,0.21675879
434,0.21656969
435,0.21637459
436,0.21615838
437,0.21594496
438,0.21574289
439,0.21555161
440,0.2153416
441,0.21513027
442,0.21493837
443,0.21475098
444,0.21453983
445,0.21433903
446,0.21415898
447,0.21396662
448,0.21376398
449,0.21356957
450,0.21338694
451,0.21319802
452,0.21300302
453,0.21282107
454,0.21265063
455,0.21246432
456,0.21229206
457,0.21210808
458,0.2119354
459,0.2119354
460,0.2119354
461,0.2125235
462,0.2116292
463,0.21210296
464,0.21174204
465,0.21126173
466,0.21126997
467,0.21136124
468,0.21111953
469,0.21080227
470,0.21069753
471,0.21071078
472,0.2106118
473,0.21038301
474,0.2101945
475,0.21012755
476,0.21008036
477,0.20994782
478,0.20976017
479,0.20962687
480,0.20956177
481,0.20948161
482,0.20934443
483,0.20919476
484,0.20909539
485,0.20901528
486,0.20891991
487,0.20879383
488,0.20867325
489,0.2085843
490,0.20850673
491,0.20840421
492,0.20828576
493,0.20819406
494,0.2081085
495,0.20802516
496,0.20792446
497,0.20782362
498,0.20774223
499,0.20766616
500,0.20756993
501,0.20748225
502,0.20740046
503,0.20732538
504,0.2072414
505,0.20716093
506,0.20708051
507,0.20700334
508,0.2069285
509,0.2068482
510,0.2068482
511,0.2068482
512,0.20716356
513,0.20679693
514,0.20700748
515,0.20667431
516,0.2065587
517,0.20668375
518,0.20660584
519,0.20640607
520,0.20635475
521,0.20640875
522,0.20634626
523,0.20620131
524,0.206132
525,0.20614485
526,0.20611134
527,0.20600322
528,0.20591693
529,0.20590228
530,0.20588025
531,0.20580083
532,0.20571692
533,0.20567316
534,0.20564598
535,0.20558535
536,0.20550637
537,0.2054488
538,0.20541799
539,0.20536536
540,0.20529252
541,0.20523813
542,0.20519708
543,0.2051458
544,0.20507866
545,0.20502953
546,0.20498222
547,0.20492525
548,0.20486517
549,0.20480947
550,0.2047534
551,0.20470652
552,0.20463513
553,0.20458388
554,0.20453262
555,0.20447294
556,0.20440802
557,0.20436157
558,0.20431277
559,0.20425266
560,0.20418924
561,0.20418924
562,0.20418924
563,0.20436382
564,0.20420553
565,0.20425878
566,0.20399597
567,0.20400313
568,0.20406705
569,0.2039361
570,0.20382589
571,0.2038384
572,0.20384322
573,0.20373671
574,0.20366512
575,0.20366529
576,0.20364109
577,0.20356221
578,0.20349707
579,0.2034747
580,0.20345591
581,0.2033946
582,0.20332085
583,0.20328769
584,0.20326139
585,0.20320314
586,0.20314737
587,0.20309371
588,0.2030754
589,0.20301822
590,0.202959
591,0.20290904
592,0.2028823
593,0.20282461
594,0.20277297
595,0.20271969
596,0.20268248
597,0.20263237
598,0.20256878
599,0.20251893
600,0.20248462
601,0.20242707
602,0.2023684
603,0.20232801
604,0.2022785
605,0.20221707
606,0.20216899
607,0.20210902
608,0.20206432
609,0.20201221
610,0.20195816
611,0.20190379
612,0.20190379
613,0.20190379
614,0.20239146
615,0.20181513
616,0.2021543
617,0.20206419
618,0.20178083
619,0.20172648
620,0.20185156
621,0.20183007
622,0.20168422
623,0.20158245
624,0.20159534
625,0.20161514
626,0.20158201
627,0.20149939
628,0.20143327
629,0.2013976
630,0.20140141
631,0.20137073
632,0.20131208
633,0.20126563
634,0.20122194
635,0.20119017
636,0.20117049
637,0.20113234
638,0.20108415
639,0.20103902
640,0.20099683
641,0.20097919
642,0.2009448
643,0.2008985
644,0.2008474
645,0.20081654
646,0.2007779
647,0.20073977
648,0.20070034
649,0.20065303
650,0.20061594
651,0.20057732
652,0.2005427
653,0.20049742
654,0.20045273
655,0.20041087
656,0.20038292
657,0.2003348
658,0.20029277
659,0.20024641
660,0.20020613
661,0.20016585
662,0.20012105
663,0.20012105
664,0.20012105
665,0.20050529
666,0.20005764
667,0.2002626
668,0.2002085
669,0.20003301
670,0.19999109
671,0.20000067
672,0.1999695
673,0.19992709
674,0.19988428
675,0.19983423
676,0.19978677
677,0.1997573
678,0.1997443
679,0.1997276
680,0.19966331
681,0.19959658
682,0.19957088
683,0.1995682
684,0.19953683
685,0.19948618
686,0.19943775
687,0.19940303
688,0.19937609
689,0.19934429
690,0.19930945
691,0.199268
692,0.19923127
693,0.19919606
694,0.19915402
695,0.19912492
696,0.19908538
697,0.19904661
698,0.19899781
699,0.19896784
700,0.19893607
701,0.19890374
702,0.19885379
703,0.1988223
704,0.19877388
705,0.19873938
706,0.19869947
707,0.19866379
708,0.19860964
709,0.19857445
710,0.19854334
711,0.1985004
712,0.19845793
713,0.19841838
714,0.19841838
715,0.19841838
716,0.19863552
717,0.19834284
718,0.19852366
719,0.19834769
720,0.198216
721,0.19825913
722,0.19826666
723,0.19817153
724,0.19809529
725,0.19807476
726,0.19807108
727,0.19801699
728,0.19797024
729,0.19791532
730,0.19788639
731,0.19786109
732,0.19782612
733,0.197781
734,0.19773705
735,0.19769762
736,0.19766386
737,0.19762869
738,0.19758786
739,0.19753979
740,0.19750278
741,0.19747093
742,0.19742979
743,0.19739307
744,0.19733945
745,0.19730197
746,0.1972719
747,0.19723046
748,0.19718663
749,0.19714896
750,0.19710815
751,0.19707142
752,0.1970251
753,0.19698583
754,0.19693841
755,0.19690147
756,0.19685797
757,0.19681768
758,0.1967738
759,0.19672807
760,0.19668801
761,0.19664226
762,0.19659199
763,0.19656031
764,0.19650929
765,0.19650929
766,0.19650929
767,0.19666845
768,0.19646381
769,0.19656141
770,0.19639751
771,0.19632962
772,0.19636229
773,0.19632353
774,0.1962325
775,0.19618995
776,0.19617763
777,0.19614588
778,0.19609958
779,0.19604065
780,0.19600612
781,0.19597583
782,0.19593856
783,0.19590177
784,0.19585834
785,0.19580941
786,0.19578117
787,0.19574766
788,0.19570608
789,0.1956507
790,0.19561332
791,0.195588
792,0.19554467
793,0.19550146
794,0.19544266
795,0.19541898
796,0.19537908
797,0.19533855
798,0.19529352
799,0.19525209
800,0.1952114
801,0.19517434
802,0.19512789
803,0.19508329
804,0.1950372
805,0.19499493
806,0.19495839
807,0.19491333
808,0.19486997
809,0.19481264
810,0.19477811
811,0.19472733
812,0.19468065
813,0.19464755
814,0.19459659
815,0.19455156
816,0.19455156
817,0.19455156
818,0.19458443
819,0.1946151
820,0.19446613
821,0.19455263
822,0.19442567
823,0.19431855
824,0.1943624
825,0.1943522
826,0.19424751
827,0.19418998
828,0.19419517
829,0.1941791
830,0.19411601
831,0.1940727
832,0.19404753
833,0.19400503
834,0.19394489
835,0.19392827
836,0.19388655
837,0.19385049
838,0.19380838
839,0.19378307
840,0.19374312
841,0.19370915
842,0.19365786
843,0.19362713
844,0.19357981
845,0.19355386
846,0.19350453
847,0.19345862
848,0.19343758
849,0.19339013
850,0.19333893
851,0.1933087
852,0.19326831
853,0.19322737
854,0.19317807
855,0.19313242
856,0.19309652
857,0.19305749
858,0.19301283
859,0.1929769
860,0.1929318
861,0.19289403
862,0.19285104
863,0.19280197
864,0.19275595
865,0.1927199
866,0.19266514
867,0.19266514
868,0.19266514
869,0.19296996
870,0.19258286
871,0.19282107
872,0.19267958
873,0.19247584
874,0.19251655
875,0.19257928
876,0.19249272
877,0.19234727
878,0.19232987
879,0.19236581
880,0.19234256
881,0.1922518
882,0.19215193
883,0.19216678
884,0.19214505
885,0.1921208
886,0.19205482
887,0.19198592
888,0.19196984
889,0.19195904
890,0.19189839
891,0.19185656
892,0.19181539
893,0.191792
894,0.19172877
895,0.19170408
896,0.19165662
897,0.19162348
898,0.19159101
899,0.19154184
900,0.19149578
901,0.19144619
902,0.19141352
903,0.19138467
904,0.19133098
905,0.19128937
906,0.19125941
907,0.1912069
908,0.1911755
909,0.19113342
910,0.1910907
911,0.19104546
912,0.19100805
913,0.19096395
914,0.19092447
915,0.19087768
916,0.1908273
917,0.19079135
918,0.19079135
919,0.19079135
920,0.19097516
921,0.19074266
922,0.19088429
923,0.19067143
924,0.19060251
925,0.19066614
926,0.1906313
927,0.19050169
928,0.19047602
929,0.19049868
930,0.19045946
931,0.19037269
932,0.19032179
933,0.19031753
934,0.19029394
935,0.19022936
936,0.19017194
937,0.19013876
938,0.19012493
939,0.19009247
940,0.19002756
941,0.18998337
942,0.18996453
943,0.18993182
944,0.1898756
945,0.18982793
946,0.18979771
947,0.1897668
948,0.18970618
949,0.18966848
950,0.18962483
951,0.18958196
952,0.18954629
953,0.18950655
954,0.18946376
955,0.18942825
956,0.1893806
957,0.18933593
958,0.18928511
959,0.18923861
960,0.18919604
961,0.18915719
962,0.18912205
963,0.18908109
964,0.18902327
965,0.1889847
966,0.18894501
967,0.18890141
968,0.1888423
969,0.1888423
970,0.1888423
971,0.18910569
972,0.18878907
973,0.1889905
974,0.18884324
975,0.18867727
976,0.18872127
977,0.1887473
978,0.18866804
979,0.18856263
980,0.18855971
981,0.18856177
982,0.18853378
983,0.18845637
984,0.18839838
985,0.18840012
986,0.18839468
987,0.18834594
988,0.18828098
989,0.18824682
990,0.18823288
991,0.18821427
992,0.18815327
993,0.18809797
994,0.18808046
995,0.18804303
996,0.18802243
997,0.18798162
998,0.18794116
999,0.1879077
1000,0.18787788
1001,0.18782812
1002,0.18779059
1003,0.18774752
1004,0.1877251
1005,0.18768613
1006,0.18765025
1007,0.18760262
1008,0.18755522
1009,0.18752967
1010,0.18749447
1011,0.18745501
1012,0.18741086
1013,0.18737608
1014,0.18734695
1015,0.18728565
1016,0.1872561
1017,0.18721841
1018,0.18717273
1019,0.18713145
1020,0.18713145
1021,0.18713145
1022,0.18724798
1023,0.18714954
1024,0.18709585
1025,0.18709646
1026,0.18701333
1027,0.18690726
1028,0.1869245
1029,0.18693525
1030,0.18686777
1031,0.1867891
1032,0.18677494
1033,0.18676473
1034,0.18671432
1035,0.18668357
1036,0.18664737
1037,0.18658297
1038,0.18655963
1039,0.18652596
1040,0.18649195
1041,0.18645161
1042,0.18641227
1043,0.18637758
1044,0.18635102
1045,0.18630055
1046,0.18626806
1047,0.1862206
1048,0.18616246
1049,0.18614475
1050,0.18610285
1051,0.18606935
1052,0.1860228
1053,0.18597372
1054,0.18593778
1055,0.18590009
1056,0.18584867
1057,0.18581122
1058,0.18577686
1059,0.18570931
1060,0.18568958
1061,0.18564333
1062,0.18560089
1063,0.18554561
1064,0.18551163
1065,0.18546319
1066,0.1854155
1067,0.18539661
1068,0.18535209
1069,0.18530738
1070,0.18526444
1071,0.18526444
1072,0.18526444
1073,0.18559459
1074,0.18517151
1075,0.1854254
1076,0.18530452
1077,0.18510848
1078,0.18511233
1079,0.18517007
1080,0.18510598
1081,0.18500997
1082,0.18495384
1083,0.18496877
1084,0.18494298
1085,0.184892
1086,0.1848408
1087,0.18481815
1088,0.18479452
1089,0.18474814
1090,0.18471776
1091,0.18467505
1092,0.18465136
1093,0.18460384
1094,0.18458585
1095,0.18454207
1096,0.18450868
1097,0.18448792
1098,0.184442
1099,0.18441321
1100,0.18437591
1101,0.18435863
1102,0.18430635
1103,0.18427412
1104,0.18424144
1105,0.18420522
1106,0.18417214
1107,0.18412733
1108,0.18409966
1109,0.18407221
1110,0.18404014
1111,0.18399821
1112,0.1839528
1113,0.18392244
1114,0.18387678
1115,0.18384221
1116,0.18381512
1117,0.18378684
1118,0.1837305
1119,0.18369849
1120,0.18365738
1121,0.18362391
1122,0.18362391
1123,0.18362391
1124,0.18418635
1125,0.18356393
1126,0.18384908
1127,0.18387733
1128,0.18359527
1129,0.18345647
1130,0.18354096
1131,0.18358132
1132,0.18352595
1133,0.18339638
1134,0.18336825
1135,0.18335667
1136,0.1833545
1137,0.18331417
1138,0.18327099
1139,0.1832193
1140,0.18320614
1141,0.18316525
1142,0.18313193
1143,0.18309917
1144,0.18308267
1145,0.18303967
1146,0.18299294
1147,0.18296422
1148,0.18295044
1149,0.18292265
1150,0.1828884
1151,0.18285711
1152,0.18282044
1153,0.18277685
1154,0.1827621
1155,0.18273236
1156,0.18269484
1157,0.18264809
1158,0.18263339
1159,0.18259738
1160,0.1825577
1161,0.18253067
1162,0.18248257
1163,0.18246438
1164,0.18243732
1165,0.18239838
1166,0.1823746
1167,0.1823407
1168,0.18229932
1169,0.18226123
1170,0.18223628
1171,0.18220073
1172,0.18216202
1173,0.18216202
1174,0.18216202
1175,0.18275023
1176,0.18209742
1177,0.182395
1178,0.18242803
1179,0.18214725
1180,0.18201102
1181,0.18208617
1182,0.1821543
1183,0.18207318
1184,0.18194374
1185,0.18189299
1186,0.18190926
1187,0.1819229
1188,0.18188953
1189,0.18178967
1190,0.18176049
1191,0.18173733
1192,0.18173659
1193,0.1817102
1194,0.18166931
1195,0.18161364
1196,0.18158999
1197,0.18157144
1198,0.18153399
1199,0.1814969
1200,0.18147391
1201,0.18143883
1202,0.1814052
1203,0.18138343
1204,0.18133567
1205,0.1813213
1206,0.18129085
1207,0.18125235
1208,0.1812059
1209,0.18119122
1210,0.18116574
1211,0.18113221
1212,0.18108721
1213,0.18105063
1214,0.18102941
1215,0.18100472
1216,0.18096429
1217,0.18092708
1218,0.18089865
1219,0.18086423
1220,0.18082303
1221,0.18081445
1222,0.18075533
1223,0.18073884
1224,0.18073884
1225,0.18073884
1226,0.18108653
1227,0.18066587
1228,0.18094285
1229,0.1808123
1230,0.18058711
1231,0.18061559
1232,0.18068595
1233,0.18062703
1234,0.18050613
1235,0.18047018
1236,0.18049257
1237,0.18050373
1238,0.18042801
1239,0.18035649
1240,0.18032178
1241,0.18033956
1242,0.18032424
1243,0.1802607
1244,0.18020995
1245,0.18018465
1246,0.18017398
1247,0.18015712
1248,0.18011022
1249,0.18006574
1250,0.18004897
1251,0.18001923
1252,0.17998917
1253,0.17995076
1254,0.17991135
1255,0.1798932
1256,0.17987402
1257,0.17983003
1258,0.1797878
1259,0.17975675
1260,0.17972623
1261,0.1796948
1262,0.17966
1263,0.17962644
1264,0.17959449
1265,0.17956376
1266,0.17953317
1267,0.17949814
1268,0.17945872
1269,0.1794286
1270,0.17940165
1271,0.17935829
1272,0.1793216
1273,0.17928845
1274,0.17926455
1275,0.17926455
1276,0.17926455
1277,0.17958441
1278,0.1792631
1279,0.17935003
1280,0.1792821
1281,0.17921878
1282,0.17917934
1283,0.17910172
1284,0.17909805
1285,0.1791189
1286,0.17908971
1287,0.17900257
1288,0.1789346
1289,0.17893633
1290,0.17894015
1291,0.17890067
1292,0.17885697
1293,0.17883094
1294,0.1787964
1295,0.178761
1296,0.17873256
1297,0.17873216
1298,0.17868586
1299,0.17863473
1300,0.17859416
1301,0.17856765
1302,0.17855369
1303,0.1785087
1304,0.1784791
1305,0.17845023
1306,0.17842002
1307,0.17838243
1308,0.1783612
1309,0.1783266
1310,0.17828915
1311,0.17825678
1312,0.17822126
1313,0.17818946
1314,0.17816012
1315,0.17812188
1316,0.17809074
1317,0.1780478
1318,0.17801638
1319,0.17799632
1320,0.17796186
1321,0.17791188
1322,0.17787974
1323,0.17785242
1324,0.17781153
1325,0.17777638
1326,0.17777638
1327,0.17777638
1328,0.1778627
1329,0.17783383
1330,0.17771216
1331,0.17779829
1332,0.17766668
1333,0.17756926
1334,0.17762606
1335,0.17761132
1336,0.17753585
1337,0.1774994
1338,0.17746538
1339,0.17741792
1340,0.1774009
1341,0.17739253
1342,0.17735551
1343,0.17728817
1344,0.17726636
1345,0.1772696
1346,0.17722222
1347,0.17717673
1348,0.1771489
1349,0.1771123
1350,0.17708571
1351,0.17705254
1352,0.17702568
1353,0.17697789
1354,0.17694218
1355,0.17691818
1356,0.17689687
1357,0.17685121
1358,0.17681585
1359,0.1767742
1360,0.1767383
1361,0.1767148
1362,0.17667511
1363,0.17663758
1364,0.17660403
1365,0.17657013
1366,0.17653462
1367,0.17649789
1368,0.17645665
1369,0.17642225
1370,0.17638853
1371,0.17634955
1372,0.1763239
1373,0.17627703
1374,0.17624514
1375,0.17619859
1376,0.17616694
1377,0.17616694
1378,0.17616694
1379,0.17673346
1380,0.17609285
1381,0.1764392
1382,0.17641157
1383,0.17611995
1384,0.17602625
1385,0.17614202
1386,0.1761706
1387,0.17607108
1388,0.17594464
1389,0.17592838
1390,0.17595941
1391,0.17594849
1392,0.17588331
1393,0.17582011
1394,0.1758001
1395,0.17578758
1396,0.17577682
1397,0.17573962
1398,0.17569757
1399,0.17567332
1400,0.17565344
1401,0.17561936
1402,0.17559125
1403,0.17557001
1404,0.17554466
1405,0.17551596
1406,0.17548403
1407,0.17545085
1408,0.17543161
1409,0.17540868
1410,0.1753784
1411,0.1753406
1412,0.17530939
1413,0.17529076
1414,0.17527501
1415,0.1752398
1416,0.17520586
1417,0.1751767
1418,0.1751628
1419,0.17512369
1420,0.17511089
1421,0.1750667
1422,0.17503968
1423,0.17500898
1424,0.17498338
1425,0.17495608
1426,0.17492509
1427,0.17489469
1428,0.17489469
1429,0.17489469
1430,0.17551453
1431,0.17483383
1432,0.17516635
1433,0.1751928
1434,0.17489213
1435,0.17476936
1436,0.17486715
1437,0.17493431
1438,0.17483993
1439,0.1747115
1440,0.17467959
1441,0.17470062
1442,0.1747179
1443,0.17467542
1444,0.17462894
1445,0.17455673
1446,0.1745466
1447,0.17455599
1448,0.17453037
1449,0.17448713
1450,0.17443453
1451,0.1744131
1452,0.17441405
1453,0.17441459
1454,0.17435563
1455,0.17431888
1456,0.17429279
1457,0.17428191
1458,0.17427169
1459,0.17423223
1460,0.17419994
1461,0.1741681
1462,0.17414512
1463,0.17412463
1464,0.17410234
1465,0.17406845
1466,0.17403594
1467,0.17402211
1468,0.17399025
1469,0.17396758
1470,0.17393367
1471,0.17390767
1472,0.17388394
1473,0.1738634
1474,0.17383656
1475,0.1738122
1476,0.17377435
1477,0.17374396
1478,0.1737211
1479,0.1737211
1480,0.1737211
1481,0.17404635
1482,0.17374636
1483,0.17379898
1484,0.17374058
1485,0.17372848
1486,0.17367168
1487,0.17358416
1488,0.17356388
1489,0.17361376
1490,0.17359872
1491,0.17350438
1492,0.17345499
1493,0.1734546
1494,0.17343755
1495,0.17342481
1496,0.17338823
1497,0.17335492
1498,0.17330317
1499,0.1732827
1500,0.17327218
1501,0.17325842
1502,0.17322199
1503,0.1731835
1504,0.17315108
1505,0.17312415
1506,0.17310266
1507,0.1730732
1508,0.17304842
1509,0.17302762
1510,0.17298521
1511,0.17295645
1512,0.17294642
1513,0.17290777
1514,0.1728788
1515,0.17284326
1516,0.17281298
1517,0.17278837
1518,0.17276493
1519,0.17273745
1520,0.1727036
1521,0.17267083
1522,0.17264618
1523,0.17261532
1524,0.17258538
1525,0.17255154
1526,0.1725161
1527,0.17248593
1528,0.17245099
1529,0.17242731
1530,0.17242731
1531,0.17242731
1532,0.17306201
1533,0.17237721
1534,0.17271993
1535,0.17273785
1536,0.1724419
1537,0.1723348
1538,0.17242898
1539,0.1724533
1540,0.17236191
1541,0.17228316
1542,0.1722478
1543,0.17226465
1544,0.17224428
1545,0.17219828
1546,0.1721495
1547,0.17214912
1548,0.17213662
1549,0.17209853
1550,0.17204292
1551,0.17203473
1552,0.17202029
1553,0.17201118
1554,0.17197847
1555,0.17192577
1556,0.17189917
1557,0.17190374
1558,0.17188215
1559,0.1718581
1560,0.17181715
1561,0.1717841
1562,0.17178217
1563,0.17175752
1564,0.17172678
1565,0.17170018
1566,0.17167664
1567,0.17165913
1568,0.17163447
1569,0.17160873
1570,0.1715919
1571,0.17155369
1572,0.17153451
1573,0.17150225
1574,0.17148133
1575,0.17145166
1576,0.17143394
1577,0.17139632
1578,0.1713725
1579,0.17135373
1580,0.17132728
1581,0.17132728
1582,0.17132728
1583,0.17222236
1584,0.17131089
1585,0.17159098
1586,0.17179437
1587,0.17151378
1588,0.1712527
1589,0.17128044
1590,0.1713945
1591,0.17140906
1592,0.17130086
1593,0.17117287
1594,0.17115115
1595,0.17118588
1596,0.17119528
1597,0.17114063
1598,0.17107524
1599,0.17103848
1600,0.17103659
1601,0.17102054
1602,0.17100103
1603,0.1709648
1604,0.17094097
1605,0.17092313
1606,0.1708981
1607,0.17087346
1608,0.17084442
1609,0.17082368
1610,0.17081043
1611,0.17079009
1612,0.1707618
1613,0.1707297
1614,0.17070626
1615,0.17069499
1616,0.17067595
1617,0.17065133
1618,0.17062671
1619,0.17059764
1620,0.17057616
1621,0.17056112
1622,0.1705399
1623,0.17051584
1624,0.17048168
1625,0.17046055
1626,0.17044476
1627,0.17042007
1628,0.17039405
1629,0.17037173
1630,0.17034853
1631,0.17032295
1632,0.17032295
1633,0.17032295
1634,0.17102516
1635,0.17027645
1636,0.17059274
1637,0.17069119
1638,0.17038776
1639,0.17020576
1640,0.17030565
1641,0.17041744
1642,0.1703435
1643,0.1702033
1644,0.17011654
1645,0.17016019
1646,0.17022264
1647,0.17018884
1648,0.17009662
1649,0.17002611
1650,0.17002831
1651,0.17004116
1652,0.17001832
1653,0.16999435
1654,0.16991337
1655,0.16989946
1656,0.16989098
1657,0.1698854
1658,0.16986968
1659,0.16979666
1660,0.16978694
1661,0.16978936
1662,0.16978489
1663,0.16974449
1664,0.16970648
1665,0.16967702
1666,0.16966799
1667,0.16964678
