iter,train_loss
194,0.28734377
195,0.28700405
196,0.28667128
197,0.28634763
198,0.28603017
199,0.28570527
200,0.28538358
201,0.28507832
202,0.2847635
203,0.2844592
204,0.2844592
205,0.2844592
206,0.28416234
207,0.28386286
208,0.28356895
209,0.28327018
210,0.28298092
211,0.28269503
212,0.28240493
213,0.28213504
214,0.28186047
215,0.28158236
216,0.28131396
217,0.28104344
218,0.2807822
219,0.28050762
220,0.28024223
221,0.27998552
222,0.27972987
223,0.27947247
224,0.2792234
225,0.2789853
226,0.27872622
227,0.27847812
228,0.27823234
229,0.27798972
230,0.27776167
231,0.27752042
232,0.2772862
233,0.27704597
234,0.27680913
235,0.27656507
236,0.2763389
237,0.27611616
238,0.2758846
239,0.27565745
240,0.27543253
241,0.27519602
242,0.27498618
243,0.27476883
244,0.27454463
245,0.2743246
246,0.2741096
247,0.27389082
248,0.27366817
249,0.27345583
250,0.27324608
251,0.2730326
252,0.27279535
253,0.27261963
254,0.27241167
255,0.27241167
256,0.27241167
257,0.27221385
258,0.2720174
259,0.2718234
260,0.27161962
261,0.27142772
262,0.2712456
263,0.2710592
264,0.2708702
265,0.27068773
266,0.2705064
267,0.2703189
268,0.2701374
269,0.2699526
270,0.26981786
271,0.2696357
272,0.26945883
273,0.26923668
274,0.26906446
275,0.26888764
276,0.26871786
277,0.26854303
278,0.26837212
279,0.26820308
280,0.26803407
281,0.26786548
282,0.26769766
283,0.26753187
284,0.2673672
285,0.2671992
286,0.26703623
287,0.2668755
288,0.26671416
289,0.26654917
290,0.26639166
291,0.26622912
292,0.2660711
293,0.26591495
294,0.2657591
295,0.26560223
296,0.2654493
297,0.2652964
298,0.2651452
299,0.26499397
300,0.2648379
301,0.26468766
302,0.26453695
303,0.26438692
304,0.26424035
305,0.26408935
306,0.26408935
307,0.26408935
308,0.2639485
309,0.2638108
310,0.26367402
311,0.26353732
312,0.26340055
313,0.26326236
314,0.2631267
315,0.26299474
316,0.2628619
317,0.26272696
318,0.2625955
319,0.2624603
320,0.26233053
321,0.26220253
322,0.26206937
323,0.2619414
324,0.26181078
325,0.26168236
326,0.26155475
327,0.26142946
328,0.2613037
329,0.26117846
330,0.26105204
331,0.26092747
332,0.26080197
333,0.26067895
334,0.26055974
335,0.260439
336,0.26031902
337,0.26019922
338,0.26008052
339,0.2599668
340,0.25984576
341,0.25973147
342,0.2596172
343,0.25950524
344,0.25938973
345,0.25927472
346,0.25916243
347,0.25904834
348,0.25893503
349,0.25882515
350,0.25871482
351,0.2586047
352,0.25849614
353,0.25840923
354,0.2582806
355,0.25817335
356,0.2580676
357,0.2580676
358,0.2580676
359,0.25796726
360,0.25786823
361,0.2577706
362,0.25766724
363,0.2575708
364,0.25747266
365,0.25737214
366,0.25727457
367,0.2571757
368,0.25708118
369,0.25698635
370,0.25689098
371,0.25679615
372,0.2567011
373,0.2566089
374,0.25651553
375,0.25642243
376,0.25633565
377,0.25624344
378,0.25615287
379,0.25606564
380,0.25597307
381,0.25588658
382,0.25580007
383,0.25571367
384,0.25562713
385,0.2555454
386,0.25545874
387,0.2553747
388,0.2552913
389,0.25521207
390,0.25512666
391,0.25504628
392,0.25496444
393,0.25488165
394,0.25480282
395,0.2547236
396,0.25464255
397,0.25456676
398,0.25449193
399,0.25440988
400,0.25433886
401,0.25426084
402,0.25418773
403,0.25411332
404,0.25403926
405,0.253967
406,0.25389782
407,0.25382584
408,0.25382584
409,0.25382584
410,0.2537546
411,0.2536859
412,0.25361878
413,0.25354725
414,0.25347868
415,0.25341544
416,0.25334817
417,0.25328004
418,0.2532118
419,0.2531496
420,0.25307947
421,0.25301394
422,0.2529492
423,0.25289294
424,0.25283152
425,0.2527678
426,0.25270656
427,0.25264668
428,0.25258785
429,0.25252604
430,0.25246742
431,0.25240564
432,0.2523491
433,0.25229037
434,0.25223324
435,0.25217682
436,0.25211927
437,0.25206047
438,0.25200716
439,0.25192988
440,0.2518919
441,0.25184187
442,0.25178915
443,0.25173542
444,0.25168517
445,0.25163206
446,0.2515843
447,0.25153208
448,0.25148287
449,0.2514315
450,0.2513802
451,0.25132877
452,0.25128347
453,0.25123402
454,0.25118706
455,0.2511389
456,0.2510946
457,0.25104833
458,0.25100338
459,0.25100338
460,0.25100338
461,0.25095797
462,0.25091252
463,0.25090158
464,0.25082606
465,0.25078133
466,0.25073886
467,0.25069696
468,0.25065586
469,0.25060993
470,0.25056854
471,0.25052765
472,0.25048465
473,0.2504455
474,0.25040698
475,0.250367
476,0.25032485
477,0.2502872
478,0.2502448
479,0.2502068
480,0.25017083
481,0.25013012
482,0.2500928
483,0.2500553
484,0.2500212
485,0.24998316
486,0.24994843
487,0.24990207
488,0.24987884
489,0.24984379
490,0.24980941
491,0.24977694
492,0.24974433
493,0.24971163
494,0.24967967
495,0.24964939
496,0.24961652
497,0.24958393
498,0.2495523
499,0.24952315
500,0.2494918
501,0.24946219
502,0.24943186
503,0.2494027
504,0.24937324
505,0.249343
506,0.24931316
507,0.24928425
508,0.24925956
509,0.24922961
510,0.24922961
511,0.24922961
512,0.24920352
513,0.24917573
514,0.24914771
515,0.24911992
516,0.24909246
517,0.24906677
518,0.24903893
519,0.2490117
520,0.24898648
521,0.24896203
522,0.24893561
523,0.24891156
524,0.2488871
525,0.24886267
526,0.24883607
527,0.24881172
528,0.24878983
529,0.24876742
530,0.2487421
531,0.24872164
532,0.24869958
533,0.24867819
534,0.24865596
535,0.2486354
536,0.24861182
537,0.24859136
538,0.24857187
539,0.24855095
540,0.24852999
541,0.24851078
542,0.24848944
543,0.2484711
544,0.24845162
545,0.24843381
546,0.24841338
547,0.24839608
548,0.24837844
549,0.24835935
550,0.24834475
551,0.24832724
552,0.2483046
553,0.24828656
554,0.24827074
555,0.24825574
556,0.24823709
557,0.24821995
558,0.24820282
559,0.24818937
560,0.24817066
561,0.24817066
562,0.24817066
563,0.24815522
564,0.24813984
565,0.24812457
566,0.24810784
567,0.24809168
568,0.24807803
569,0.24806187
570,0.24804644
571,0.24803275
572,0.24801773
573,0.24800196
574,0.24798697
575,0.24797294
576,0.24795981
577,0.24795151
578,0.24793838
579,0.24791957
580,0.24790546
581,0.24789383
582,0.2478794
583,0.24786662
584,0.24785455
585,0.24784993
586,0.24782674
587,0.24781692
588,0.24780306
589,0.24779351
590,0.24778023
591,0.24776857
592,0.2477584
593,0.24774703
594,0.2477359
595,0.24772449
596,0.24771456
597,0.2477033
598,0.2476915
599,0.24768184
600,0.24767366
601,0.24766578
602,0.24765383
603,0.24764569
604,0.24763428
605,0.24762452
606,0.247615
607,0.24760601
608,0.24759531
609,0.2475874
610,0.24757852
611,0.2475698
612,0.2475698
613,0.2475698
614,0.24756058
615,0.24755082
616,0.2475431
617,0.24753387
618,0.24752466
619,0.24751718
620,0.24750946
621,0.24750161
622,0.24749337
623,0.24748683
624,0.24747847
625,0.2474704
626,0.24746235
627,0.24745621
628,0.24744068
629,0.24743307
630,0.247427
631,0.24741797
632,0.24741043
633,0.247404
634,0.24739863
635,0.24738866
636,0.24738091
637,0.24737445
638,0.2473656
639,0.24736173
640,0.24735463
641,0.24734876
642,0.24734135
643,0.2473342
644,0.24732907
645,0.24732362
646,0.2473164
647,0.24731268
648,0.2473054
649,0.24730437
650,0.24729276
651,0.24728721
652,0.24728882
653,0.24727532
654,0.24727109
655,0.24726433
656,0.24725647
657,0.24725325
658,0.24724585
659,0.24723902
660,0.24723433
661,0.2472284
662,0.24722324
663,0.24722324
664,0.24722324
665,0.24721654
666,0.24721234
667,0.24720842
668,0.24720314
669,0.24720208
670,0.24719714
671,0.24719366
672,0.24718954
673,0.24718598
674,0.24717492
675,0.24717253
676,0.24716887
677,0.2471724
678,0.2471678
679,0.24715845
680,0.24716152
681,0.24715768
682,0.2471531
683,0.24715029
684,0.24714811
685,0.24714366
686,0.24713974
687,0.24713625
688,0.24713245
689,0.24712853
690,0.24712512
691,0.24712192
692,0.24711724
693,0.24711388
694,0.24711424
695,0.24710666
696,0.24710265
697,0.24709865
698,0.24709608
699,0.2470911
700,0.24708842
701,0.24708533
702,0.24708098
703,0.2470778
704,0.24707326
705,0.24707007
706,0.24706669
707,0.24706326
708,0.24705808
709,0.24705683
710,0.2470523
711,0.24704883
712,0.24704368
713,0.24704148
714,0.24704148
715,0.24704148
716,0.24703647
717,0.24704121
718,0.24703221
719,0.24703349
720,0.24703044
721,0.24702394
722,0.24702547
723,0.24702434
724,0.24701804
725,0.24701776
726,0.24701703
727,0.24701351
728,0.24701121
729,0.2470084
730,0.24700679
731,0.24700579
732,0.2470015
733,0.24699925
734,0.24699958
735,0.24699536
736,0.24698938
737,0.24699034
738,0.24698825
739,0.24698372
740,0.24698259
741,0.24697964
742,0.24697803
743,0.2469741
744,0.24697345
745,0.24696934
746,0.24696866
747,0.24696602
748,0.24696256
749,0.24696122
750,0.24695787
751,0.24695592
752,0.24695313
753,0.2469506
754,0.24694827
755,0.24694543
756,0.24694291
757,0.24694017
758,0.24693722
759,0.24693452
760,0.24693298
761,0.24692966
762,0.24692631
763,0.2469237
764,0.24692185
765,0.24692185
766,0.24692185
767,0.24692568
768,0.24691847
769,0.24692091
770,0.24691407
771,0.24691005
772,0.24691357
773,0.24690847
774,0.24690504
775,0.24690461
776,0.24690367
777,0.2469012
778,0.24689837
779,0.24689616
780,0.2468953
781,0.24689023
782,0.24688847
783,0.24688941
784,0.24688587
785,0.24688442
786,0.24688214
787,0.24687973
788,0.24687842
789,0.24687497
790,0.24687268
791,0.24687023
792,0.2468688
793,0.24686635
794,0.24686383
795,0.24686195
796,0.24686068
797,0.24685743
798,0.24685529
799,0.24685197
800,0.24685073
801,0.24684864
802,0.24684392
803,0.24684317
804,0.24684127
805,0.24683942
806,0.2468365
807,0.2468343
808,0.24683157
809,0.24682918
810,0.24682704
811,0.2468237
812,0.24682269
813,0.2468202
814,0.24681735
815,0.2468152
816,0.2468152
817,0.2468152
818,0.24681829
819,0.24681225
820,0.24681461
821,0.24680813
822,0.24680538
823,0.24680622
824,0.2468048
825,0.24680068
826,0.24679984
827,0.2467986
828,0.24679558
829,0.24679284
830,0.2467915
831,0.2467912
832,0.24678646
833,0.24678555
834,0.24678418
835,0.24678238
836,0.2467805
837,0.24677745
838,0.24677463
839,0.24677417
840,0.24677348
841,0.24676906
842,0.24676728
843,0.24676564
844,0.24676292
845,0.24676149
846,0.2467597
847,0.24675776
848,0.24675554
849,0.24675232
850,0.24675132
851,0.24674824
852,0.24674632
853,0.24674408
854,0.24674301
855,0.24673921
856,0.246738
857,0.24673603
858,0.24673244
859,0.2467304
860,0.24672805
861,0.24672586
862,0.24672411
863,0.24672127
864,0.24671853
865,0.24671581
866,0.2467144
867,0.2467144
868,0.2467144
869,0.24672022
870,0.24671102
871,0.24671483
872,0.24670681
873,0.24670564
874,0.24670711
875,0.24670362
876,0.24670056
877,0.24669957
878,0.24669836
879,0.24669552
880,0.24669196
881,0.24669085
882,0.24669132
883,0.24668919
884,0.24668609
885,0.24668358
886,0.24668203
887,0.24667981
888,0.2466776
889,0.24667563
890,0.2466742
891,0.24667181
892,0.24666977
893,0.24666718
894,0.24666576
895,0.24666342
896,0.24666269
897,0.24665932
898,0.24665631
899,0.24665625
900,0.246654
901,0.24665125
902,0.24664669
903,0.24664755
904,0.24664487
905,0.24664232
906,0.24664068
907,0.24663848
908,0.24663642
909,0.24663395
910,0.2466322
911,0.24662969
912,0.24662694
913,0.24662492
914,0.24662308
915,0.24662063
916,0.24661842
917,0.24661623
918,0.24661623
919,0.24661623
920,0.24662046
921,0.24661298
922,0.24661563
923,0.24660893
924,0.2466078
925,0.24660936
926,0.24660558
927,0.24660166
928,0.24660102
929,0.24660054
930,0.24659695
931,0.24659427
932,0.24659444
933,0.24659206
934,0.24659005
935,0.24658705
936,0.24658558
937,0.24658465
938,0.2465825
939,0.24657945
940,0.24657767
941,0.24657647
942,0.24657446
943,0.2465711
944,0.24657005
945,0.24656838
946,0.2465659
947,0.24656361
948,0.24656175
949,0.24656
950,0.24655785
951,0.24655521
952,0.24655315
953,0.24655084
954,0.24654904
955,0.24654685
956,0.24654488
957,0.24654289
958,0.24654078
959,0.2465382
960,0.24653646
961,0.24653548
962,0.2465321
963,0.24652949
964,0.24652794
965,0.24652553
966,0.24652258
967,0.24651946
968,0.24651797
969,0.24651797
970,0.24651797
971,0.24652456
972,0.2465153
973,0.24651912
974,0.24651237
975,0.24650933
976,0.24651107
977,0.24650866
978,0.24650405
979,0.24650316
980,0.24650316
981,0.24650142
982,0.24649711
983,0.24649496
984,0.24649568
985,0.24649337
986,0.24649051
987,0.2464889
988,0.24648552
989,0.24648559
990,0.24648334
991,0.24648078
992,0.24647777
993,0.24647827
994,0.24647556
995,0.24647136
996,0.24647193
997,0.24646986
998,0.24646895
999,0.24646576
1000,0.24646463
1001,0.24646208
1002,0.2464601
1003,0.24645685
1004,0.24645577
1005,0.24645358
1006,0.2464517
1007,0.24644934
1008,0.24644725
1009,0.246444
1010,0.24644355
1011,0.24644065
1012,0.2464384
1013,0.24643658
1014,0.24643467
1015,0.24643233
1016,0.24643025
1017,0.24642794
1018,0.24642588
1019,0.24642304
1020,0.24642304
1021,0.24642304
1022,0.24641962
1023,0.24641636
1024,0.2464159
1025,0.24641016
1026,0.24641062
1027,0.24640828
1028,0.24640504
1029,0.24640228
1030,0.24639966
1031,0.2463982
1032,0.2463956
1033,0.24639228
1034,0.24639094
1035,0.24638909
1036,0.246386
1037,0.24638356
1038,0.24638186
1039,0.24637868
1040,0.24637689
1041,0.24637464
1042,0.24637243
1043,0.24636632
1044,0.24636787
1045,0.24636471
1046,0.2463616
1047,0.24635953
1048,0.24635771
1049,0.24635476
1050,0.24635197
1051,0.2463496
1052,0.24634282
1053,0.24634443
1054,0.24634157
1055,0.2463394
1056,0.24633381
1057,0.24633323
1058,0.24633192
1059,0.24632753
1060,0.24632555
1061,0.2463241
1062,0.24632052
1063,0.2463164
1064,0.24631177
1065,0.246312
1066,0.24630968
1067,0.24630694
1068,0.24630365
1069,0.24630155
1070,0.24629946
1071,0.24629946
1072,0.24629946
1073,0.24629456
1074,0.24629796
1075,0.24629071
1076,0.246293
1077,0.24628618
1078,0.24628592
1079,0.24628589
1080,0.24628162
1081,0.24627994
1082,0.24627559
1083,0.24627326
1084,0.24627256
1085,0.24627101
1086,0.24627031
1087,0.24626851
1088,0.24626565
1089,0.2462638
1090,0.24626157
1091,0.24625891
1092,0.2462562
1093,0.24625634
1094,0.24625345
1095,0.24625076
1096,0.24624889
1097,0.24624687
1098,0.24624398
1099,0.24624167
1100,0.24624027
1101,0.2462366
1102,0.2462361
1103,0.24623328
1104,0.24622847
1105,0.24622837
1106,0.24622357
1107,0.2462239
1108,0.24622135
1109,0.24621928
1110,0.24621636
1111,0.24621455
1112,0.24620861
1113,0.24621052
1114,0.24620783
1115,0.24620555
1116,0.24620281
1117,0.24620016
1118,0.24619834
1119,0.24619651
1120,0.24619322
1121,0.24619067
1122,0.24619067
1123,0.24619067
1124,0.24619527
1125,0.24618863
1126,0.24619164
1127,0.2461843
1128,0.24618182
1129,0.24618396
1130,0.2461801
1131,0.24617675
1132,0.24617618
1133,0.24617574
1134,0.24617213
1135,0.2461673
1136,0.24616769
1137,0.24616823
1138,0.24616246
1139,0.24616222
1140,0.24616307
1141,0.24616031
1142,0.24615505
1143,0.24615526
1144,0.2461527
1145,0.24615191
1146,0.24615055
1147,0.24614789
1148,0.24614653
1149,0.24614443
1150,0.24614304
1151,0.24613972
1152,0.24613772
1153,0.24613637
1154,0.2461344
1155,0.24613242
1156,0.2461311
1157,0.246128
1158,0.24612601
1159,0.24612392
1160,0.24612293
1161,0.24611981
1162,0.24611649
1163,0.24611598
1164,0.24611354
1165,0.2461115
1166,0.24610882
1167,0.2461078
1168,0.24610496
1169,0.24610345
1170,0.24610019
1171,0.2460981
1172,0.24609281
1173,0.24609281
1174,0.24609281
1175,0.24609978
1176,0.24609298
1177,0.24609831
1178,0.2460908
1179,0.24608764
1180,0.24608658
1181,0.24608755
1182,0.24607852
1183,0.24608096
1184,0.24608007
1185,0.2460795
1186,0.2460757
1187,0.24607171
1188,0.24607286
1189,0.24607182
1190,0.24606957
1191,0.24606656
1192,0.24606557
1193,0.24606444
1194,0.2460631
1195,0.24606048
1196,0.24605726
1197,0.24605744
1198,0.24605551
1199,0.24605288
1200,0.24604666
1201,0.24604924
1202,0.24604295
1203,0.24604385
1204,0.246042
1205,0.24604121
1206,0.24603948
1207,0.2460366
1208,0.24603556
1209,0.24603322
1210,0.2460314
1211,0.24602939
1212,0.24602662
1213,0.24602526
1214,0.24602333
1215,0.24601752
1216,0.24601853
1217,0.24601695
1218,0.24601477
1219,0.24601243
1220,0.24601024
1221,0.24600804
1222,0.24600354
1223,0.24600343
1224,0.24600343
1225,0.24600343
1226,0.24600126
1227,0.24600697
1228,0.2459971
1229,0.24599743
1230,0.24599734
1231,0.24599156
1232,0.2459908
1233,0.2459916
1234,0.24598822
1235,0.24598487
1236,0.24598458
1237,0.24598286
1238,0.24598017
1239,0.24597766
1240,0.24597742
1241,0.24597497
1242,0.24597158
1243,0.24596933
1244,0.24596822
1245,0.24596776
1246,0.24596508
1247,0.24596205
1248,0.24596018
1249,0.24595927
1250,0.24595287
1251,0.24595441
1252,0.2459523
1253,0.24595092
1254,0.24594873
1255,0.24594642
1256,0.24594441
1257,0.24594283
1258,0.24593963
1259,0.24593818
1260,0.2459364
1261,0.24593408
1262,0.24593173
1263,0.24592946
1264,0.24592799
1265,0.2459245
1266,0.24592245
1267,0.24592134
1268,0.24591748
1269,0.2459177
1270,0.24591477
1271,0.24591126
1272,0.24590997
1273,0.24590804
1274,0.24590485
1275,0.24590485
1276,0.24590485
1277,0.24590813
1278,0.24590428
1279,0.24590386
1280,0.2458978
1281,0.24589753
1282,0.24589719
1283,0.24589263
1284,0.2458908
1285,0.24589169
1286,0.24588852
1287,0.24588576
1288,0.24588501
1289,0.24588405
1290,0.2458816
1291,0.24587922
1292,0.24587731
1293,0.24587618
1294,0.24587433
1295,0.2458708
1296,0.2458699
1297,0.24586883
1298,0.24586575
1299,0.245864
1300,0.24586152
1301,0.24586023
1302,0.24585782
1303,0.24585615
1304,0.24585406
1305,0.24585141
1306,0.24584928
1307,0.24584806
1308,0.24584515
1309,0.24584411
1310,0.24584126
1311,0.24583891
1312,0.2458374
1313,0.2458347
1314,0.24583335
1315,0.2458309
1316,0.24582864
1317,0.24582732
1318,0.24582408
1319,0.24582116
1320,0.24581909
1321,0.24581702
1322,0.24581587
1323,0.24581319
1324,0.24581088
1325,0.24580806
1326,0.24580806
1327,0.24580806
1328,0.24580725
1329,0.24580939
1330,0.2458027
1331,0.24580102
1332,0.2458019
1333,0.24579743
1334,0.24579535
1335,0.24579455
1336,0.24579324
1337,0.24578917
1338,0.2457877
1339,0.24578716
1340,0.2457853
1341,0.24578206
1342,0.24578127
1343,0.24577975
1344,0.24577694
1345,0.2457742
1346,0.24577278
1347,0.24577107
1348,0.24576795
1349,0.245769
1350,0.24576479
1351,0.24576473
1352,0.24576081
1353,0.24575974
1354,0.24575827
1355,0.24575514
1356,0.24575047
1357,0.24574997
1358,0.24575041
1359,0.24574685
1360,0.24574421
1361,0.24574246
1362,0.24574019
1363,0.24573746
1364,0.24573475
1365,0.24573344
1366,0.2457311
1367,0.24572885
1368,0.24572706
1369,0.24572653
1370,0.24572214
1371,0.24572086
1372,0.24571788
1373,0.24571483
1374,0.24571303
1375,0.24571164
1376,0.24570836
1377,0.24570836
1378,0.24570836
1379,0.24571083
1380,0.24570885
1381,0.24570791
1382,0.24570014
1383,0.24570233
1384,0.24570021
1385,0.24569552
1386,0.2456945
1387,0.24569461
1388,0.24569139
1389,0.24568906
1390,0.2456876
1391,0.2456871
1392,0.24568442
1393,0.2456822
1394,0.24568099
1395,0.24567857
1396,0.24567713
1397,0.24567509
1398,0.24567251
1399,0.24567123
1400,0.24566886
1401,0.24566701
1402,0.24566543
1403,0.24566375
1404,0.24566184
1405,0.24565943
1406,0.24565695
1407,0.24565454
1408,0.24565312
1409,0.2456509
1410,0.24564917
1411,0.2456477
1412,0.24564454
1413,0.24564253
1414,0.24564065
1415,0.24563846
1416,0.24563663
1417,0.24563417
1418,0.24563223
1419,0.24563056
1420,0.24562776
1421,0.24562548
1422,0.24562411
1423,0.24562214
1424,0.24561973
1425,0.24561743
1426,0.24561553
1427,0.24561314
1428,0.24561314
1429,0.24561314
1430,0.24562036
1431,0.24561161
1432,0.24561413
1433,0.24560641
1434,0.24560483
1435,0.24560691
1436,0.24560662
1437,0.24559897
1438,0.24559951
1439,0.24559823
1440,0.24559587
1441,0.24559323
1442,0.24559282
1443,0.24559212
1444,0.24558957
1445,0.24558619
1446,0.24558423
1447,0.24558452
1448,0.24558195
1449,0.2455801
1450,0.2455785
1451,0.24557921
1452,0.24557489
1453,0.24557441
1454,0.24557109
1455,0.24556845
1456,0.24556808
1457,0.24556525
1458,0.24556297
1459,0.2455608
1460,0.24555936
1461,0.24555765
1462,0.24555604
1463,0.24555425
1464,0.24555162
1465,0.2455505
1466,0.24554819
1467,0.24554443
1468,0.24554393
1469,0.24554183
1470,0.24554071
1471,0.2455376
1472,0.24553585
1473,0.24553414
1474,0.2455329
1475,0.24553044
1476,0.24552844
1477,0.2455266
1478,0.24552387
1479,0.24552387
1480,0.24552387
1481,0.24553816
1482,0.24552043
1483,0.24553186
1484,0.24552518
1485,0.24551639
1486,0.24551801
1487,0.24552146
1488,0.24551734
1489,0.24551263
1490,0.2455104
1491,0.24551244
1492,0.245511
1493,0.24550727
1494,0.24550472
1495,0.24550423
1496,0.24550392
1497,0.24550201
1498,0.24549925
1499,0.24549715
1500,0.2454967
1501,0.24549507
1502,0.24549323
1503,0.24549165
1504,0.24548964
1505,0.24548836
1506,0.24548651
1507,0.24548498
1508,0.24548166
1509,0.24548171
1510,0.24547997
1511,0.24547796
1512,0.24547558
1513,0.24547397
1514,0.24547337
1515,0.24547184
1516,0.24546945
1517,0.24546699
1518,0.2454662
1519,0.24546473
1520,0.24546254
1521,0.24546063
1522,0.24545898
1523,0.2454566
1524,0.24545573
1525,0.24545452
1526,0.24545167
1527,0.24544986
1528,0.24544846
1529,0.24544717
1530,0.24544717
1531,0.24544717
1532,0.24544269
1533,0.24545479
1534,0.2454398
1535,0.24544571
1536,0.24544379
1537,0.2454358
1538,0.24543558
1539,0.24543786
1540,0.2454347
1541,0.24542995
1542,0.24542953
1543,0.24543048
1544,0.2454278
1545,0.24542435
1546,0.24542256
1547,0.24542233
1548,0.24542172
1549,0.24541834
1550,0.24541643
1551,0.24541609
1552,0.24541458
1553,0.24541199
1554,0.24541003
1555,0.24540798
1556,0.24540697
1557,0.2454053
1558,0.24540412
1559,0.24540164
1560,0.2454009
1561,0.24539874
1562,0.24539667
1563,0.24539544
1564,0.24539332
1565,0.24539158
1566,0.24538916
1567,0.24538699
1568,0.24538705
1569,0.24538434
1570,0.24538174
1571,0.24538091
1572,0.2453787
1573,0.24537766
1574,0.24537528
1575,0.24537343
1576,0.24537216
1577,0.24536967
1578,0.2453678
1579,0.24536677
1580,0.24536398
1581,0.24536398
1582,0.24536398
1583,0.24538538
1584,0.24536085
1585,0.24537455
1586,0.24537152
1587,0.24535982
1588,0.24535714
1589,0.24536313
1590,0.24536216
1591,0.2453568
1592,0.24535184
1593,0.24535291
1594,0.24535382
1595,0.24535272
1596,0.24534845
1597,0.24534532
1598,0.2453454
1599,0.24534655
1600,0.2453448
1601,0.2453402
1602,0.24533923
1603,0.2453393
1604,0.24533822
1605,0.24533717
1606,0.24533395
1607,0.24533255
1608,0.24533156
1609,0.24533132
1610,0.24532874
1611,0.24532692
1612,0.24532646
1613,0.2453244
1614,0.2453233
1615,0.24532112
1616,0.24532072
1617,0.24531877
1618,0.24531639
1619,0.24531576
1620,0.24531348
1621,0.24531217
1622,0.24531096
1623,0.24530979
1624,0.24530663
1625,0.24530572
1626,0.24530506
1627,0.24530251
1628,0.2453013
1629,0.2452997
1630,0.24529858
1631,0.24529728
1632,0.24529728
1633,0.24529728
1634,0.24532413
1635,0.24529386
1636,0.24530774
1637,0.24530965
1638,0.24529646
1639,0.24529034
1640,0.24529523
1641,0.24529871
1642,0.2452942
1643,0.24528739
1644,0.2452845
1645,0.24528715
1646,0.24528882
1647,0.24528496
1648,0.24528095
1649,0.24527934
1650,0.24528068
1651,0.24528053
1652,0.24527927
1653,0.24527605
1654,0.24527404
1655,0.24527292
1656,0.24527243
1657,0.24527091
1658,0.24526884
1659,0.2452672
1660,0.24526559
1661,0.24526586
1662,0.2452638
1663,0.2452628
1664,0.24526103
1665,0.24526021
1666,0.24525894
1667,0.2452573
